2017-10-24, 00:00:38, 1000000, 2000000, 1000000, 12, -6.65
2017-10-24, 00:00:38, 2000000, 3000000, 1000000, 12, -22.25
2017-10-24, 00:00:38, 3000000, 4000000, 1000000, 12, -5.22
2017-10-24, 00:00:38, 4000000, 5000000, 1000000, 12, -20.12
2017-10-24, 00:00:38, 5000000, 6000000, 1000000, 12, -22.06
2017-10-24, 00:00:38, 6000000, 7000000, 1000000, 12, -21.02
2017-10-24, 00:00:38, 7000000, 8000000, 1000000, 12, -22.55
2017-10-24, 00:00:38, 8000000, 9000000, 1000000, 12, -23.28
2017-10-24, 00:00:38, 9000000, 10000000, 1000000, 12, -22.36
2017-10-24, 00:00:38, 10000000, 11000000, 1000000, 12, -23.08
2017-10-24, 00:00:38, 11000000, 12000000, 1000000, 12, -23.58
2017-10-24, 00:00:38, 12000000, 13000000, 1000000, 12, -24.49
2017-10-24, 00:00:38, 13000000, 14000000, 1000000, 12, -25.27
2017-10-24, 00:00:38, 14000000, 15000000, 1000000, 12, -27.45
2017-10-24, 00:00:38, 15000000, 16000000, 1000000, 12, -24.89
2017-10-24, 00:00:38, 16000000, 17000000, 1000000, 12, -24.30
2017-10-24, 00:00:38, 17000000, 18000000, 1000000, 12, -23.61
2017-10-24, 00:00:38, 18000000, 19000000, 1000000, 12, -22.91
2017-10-24, 00:00:38, 19000000, 20000000, 1000000, 12, -21.98
2017-10-24, 00:00:38, 20000000, 21000000, 1000000, 12, -23.39
2017-10-24, 00:00:38, 21000000, 22000000, 1000000, 12, -22.39
2017-10-24, 00:00:38, 22000000, 23000000, 1000000, 12, -18.69
2017-10-24, 00:00:38, 23000000, 24000000, 1000000, 12, -23.73
2017-10-24, 00:00:38, 24000000, 25000000, 1000000, 12, -19.42
2017-10-24, 00:00:38, 25000000, 26000000, 1000000, 12, -4.32
2017-10-24, 00:00:38, 26000000, 27000000, 1000000, 12, -21.48
2017-10-24, 00:00:38, 27000000, 28000000, 1000000, 12, -5.43
2017-10-24, 00:00:38, 28000000, 29000000, 1000000, 12, -2.77
2017-10-24, 00:00:38, 29000000, 30000000, 1000000, 12, -1.44
2017-10-24, 00:02:37, 1000000, 2000000, 1000000, 11, -7.19
2017-10-24, 00:02:37, 2000000, 3000000, 1000000, 11, -22.42
2017-10-24, 00:02:37, 3000000, 4000000, 1000000, 11, -5.15
2017-10-24, 00:02:37, 4000000, 5000000, 1000000, 11, -20.36
2017-10-24, 00:02:37, 5000000, 6000000, 1000000, 11, -22.52
2017-10-24, 00:02:37, 6000000, 7000000, 1000000, 11, -21.32
2017-10-24, 00:02:37, 7000000, 8000000, 1000000, 11, -22.20
2017-10-24, 00:02:37, 8000000, 9000000, 1000000, 11, -23.13
2017-10-24, 00:02:37, 9000000, 10000000, 1000000, 11, -22.30
2017-10-24, 00:02:37, 10000000, 11000000, 1000000, 11, -23.00
2017-10-24, 00:02:37, 11000000, 12000000, 1000000, 11, -23.56
2017-10-24, 00:02:37, 12000000, 13000000, 1000000, 11, -24.47
2017-10-24, 00:02:37, 13000000, 14000000, 1000000, 11, -25.24
